sample_index,num_false_negatives,num_false_positives,error_count,true_labels,predicted_labels,false_negative_labels,false_positive_labels,false_negative_probs,false_positive_probs
113297,3,3,6,Alkane | Amide | Amine | Haloalkane | Hydrazine,Alkane | Amine | Arene | Ketone | Sulfide,Amide | Haloalkane | Hydrazine,Arene | Ketone | Sulfide,Amide=0.5834 | Haloalkane=0.3118 | Hydrazine=0.0000,Arene=0.5165 | Ketone=0.9967 | Sulfide=0.6695
234471,1,5,6,Alkane | Arene | Carbamate | Ester | Ether | Sulfide,Alkane | Amide | Amine | Arene | Enamine | Ester | Ether | Haloalkane | Ketone | Sulfide,Carbamate,Amide | Amine | Enamine | Haloalkane | Ketone,Carbamate=0.0000,Amide=0.8993 | Amine=0.8403 | Enamine=0.8736 | Haloalkane=0.5840 | Ketone=0.9798
367674,3,3,6,Alkane | Alkene | Amide | Arene | Imide | Sulfide,Alkane | Amine | Arene | Ketone | Nitrile | Sulfide,Alkene | Amide | Imide,Amine | Ketone | Nitrile,Alkene=0.5675 | Amide=0.5072 | Imide=0.0001,Amine=1.0000 | Ketone=0.9784 | Nitrile=0.8189
786198,3,3,6,Alcohol | Alkane | Alkene | Ketone,Alkane | Amine | Arene | Sulfide,Alcohol | Alkene | Ketone,Amine | Arene | Sulfide,Alcohol=0.0000 | Alkene=0.0000 | Ketone=0.0383,Amine=0.9678 | Arene=0.7790 | Sulfide=0.9980
100812,1,5,6,Amine | Arene | Haloalkane | Ketone | Sulfonamide,Alcohol | Alkane | Amide | Amine | Arene | Ether | Haloalkane | Sulfide | Sulfonamide,Ketone,Alcohol | Alkane | Amide | Ether | Sulfide,Ketone=0.0000,Alcohol=0.9917 | Alkane=0.9359 | Amide=0.6900 | Ether=0.6864 | Sulfide=0.9596
675182,6,0,6,Alkane | Alkene | Amide | Amine | Arene | Carbamate | Ether | Haloalkane | Hydrazine | Imide | Sulfide,Alkane | Amide | Amine | Arene | Ether,Alkene | Carbamate | Haloalkane | Hydrazine | Imide | Sulfide,,Alkene=0.0000 | Carbamate=0.8030 | Haloalkane=0.1993 | Hydrazine=0.0000 | Imide=0.0000 | Sulfide=0.0642,
501326,3,3,6,Aldehyde | Alkane | Haloalkane | Sulfide,Alkane | Alkene | Ester | Ether,Aldehyde | Haloalkane | Sulfide,Alkene | Ester | Ether,Aldehyde=0.0000 | Haloalkane=0.1363 | Sulfide=0.0005,Alkene=0.9977 | Ester=0.8648 | Ether=0.4364
681802,4,2,6,Alkane | Alkene | Amine | Enamine | Ester | Ether | Sulfide,Alkane | Carbamate | Ester | Ether | Sulfoxide,Alkene | Amine | Enamine | Sulfide,Carbamate | Sulfoxide,Alkene=0.0284 | Amine=0.2619 | Enamine=0.0006 | Sulfide=0.0000,Carbamate=0.9653 | Sulfoxide=0.7154
691925,4,2,6,Alkane | Alkene | Amine | Enamine | Haloalkane | Hydrazine | Sulfide,Alkane | Ester | Ether | Haloalkane | Sulfide,Alkene | Amine | Enamine | Hydrazine,Ester | Ether,Alkene=0.0000 | Amine=0.0044 | Enamine=0.0000 | Hydrazine=0.0000,Ester=1.0000 | Ether=0.9994
412812,4,2,6,Alcohol | Alkane | Alkene | Amide | Arene | Enol,Alcohol | Alkane | Ether | Phenol,Alkene | Amide | Arene | Enol,Ether | Phenol,Alkene=0.0000 | Amide=0.0000 | Arene=0.1433 | Enol=0.0001,Ether=0.5785 | Phenol=0.9998
369289,2,4,6,Alkane | Amide | Amine | Arene | Sulfide,Alcohol | Alkane | Amide | Amine | Carbamate | Ether | Haloalkane,Arene | Sulfide,Alcohol | Carbamate | Ether | Haloalkane,Arene=0.0238 | Sulfide=0.0016,Alcohol=0.9989 | Carbamate=0.9241 | Ether=0.7221 | Haloalkane=0.8895
522630,3,3,6,Alkane | Alkene | Amine | Arene | Enamine | Ketone,Alkane | Amine | Arene | Ester | Ether | Haloalkane,Alkene | Enamine | Ketone,Ester | Ether | Haloalkane,Alkene=0.0000 | Enamine=0.0000 | Ketone=0.0000,Ester=0.9941 | Ether=0.9681 | Haloalkane=0.6680
5519,5,1,6,Alkane | Alkene | Ester | Ether | Ketone | Sulfide,Alkane | Haloalkane,Alkene | Ester | Ether | Ketone | Sulfide,Haloalkane,Alkene=0.0734 | Ester=0.0025 | Ether=0.1807 | Ketone=0.0000 | Sulfide=0.0004,Haloalkane=0.5232
659336,4,2,6,Alkane | Alkene | Amide | Amine | Arene | Enamine | Ester | Ether | Haloalkane | Sulfonamide,Alkane | Alkene | Amide | Arene | Haloalkane | Ketone | Sulfide | Sulfonamide,Amine | Enamine | Ester | Ether,Ketone | Sulfide,Amine=0.2351 | Enamine=0.1270 | Ester=0.1032 | Ether=0.2806,Ketone=0.7546 | Sulfide=0.5866
201136,4,2,6,Alkane | Alkene | Amide | Arene | Carbamate | Ether | Haloalkane | Imide,Alkane | Arene | Ether | Haloalkane | Ketone | Nitrile,Alkene | Amide | Carbamate | Imide,Ketone | Nitrile,Alkene=0.0006 | Amide=0.0000 | Carbamate=0.0001 | Imide=0.0001,Ketone=0.9729 | Nitrile=0.9937
489782,4,2,6,Alkane | Alkene | Amine | Enamine | Ketone,Alkane | Haloalkane | Sulfide,Alkene | Amine | Enamine | Ketone,Haloalkane | Sulfide,Alkene=0.0031 | Amine=0.0058 | Enamine=0.0000 | Ketone=0.0000,Haloalkane=0.8595 | Sulfide=0.3942
156029,4,2,6,Alkane | Alkene | Amine | Arene | Enamine | Sulfide,Alkane | Amine | Ester | Ether,Alkene | Arene | Enamine | Sulfide,Ester | Ether,Alkene=0.4634 | Arene=0.0224 | Enamine=0.0004 | Sulfide=0.0038,Ester=0.7892 | Ether=0.6317
460597,5,1,6,Alkane | Alkene | Amine | Arene | Enamine | Ester | Ether | Haloalkane | Ketone,Alkane | Amide | Amine | Arene | Haloalkane,Alkene | Enamine | Ester | Ether | Ketone,Amide,Alkene=0.0073 | Enamine=0.0587 | Ester=0.0004 | Ether=0.2222 | Ketone=0.0001,Amide=0.9882
221380,3,3,6,Alkane | Alkene | Amide | Amine | Arene | Enamine,Aldehyde | Alkane | Amide | Arene | Ether | Haloalkane,Alkene | Amine | Enamine,Aldehyde | Ether | Haloalkane,Alkene=0.5686 | Amine=0.1278 | Enamine=0.1800,Aldehyde=0.8626 | Ether=0.7471 | Haloalkane=0.4858
139815,3,3,6,Alkane | Ester | Ether | Ketone,Alkane | Arene | Haloalkane | Sulfide,Ester | Ether | Ketone,Arene | Haloalkane | Sulfide,Ester=0.0031 | Ether=0.1188 | Ketone=0.0000,Arene=0.2292 | Haloalkane=0.4772 | Sulfide=0.9613
497070,4,1,5,Alcohol | Alkane | Amide | Arene | Ester | Ether | Haloalkane | Phenol | Sulfide,Alcohol | Alkane | Amine | Arene | Ether | Haloalkane,Amide | Ester | Phenol | Sulfide,Amine,Amide=0.3465 | Ester=0.0000 | Phenol=0.0000 | Sulfide=0.3333,Amine=0.9624
482785,3,2,5,Alkane | Amine | Arene | Ester | Ether | Haloalkane | Sulfide,Alkane | Alkene | Arene | Enamine | Ether | Haloalkane,Amine | Ester | Sulfide,Alkene | Enamine,Amine=0.2393 | Ester=0.1959 | Sulfide=0.0589,Alkene=0.9802 | Enamine=0.9424
402150,2,3,5,Alkane | Alkene | Arene | Haloalkane | Sulfide,Alcohol | Alkane | Amide | Arene | Ether | Haloalkane,Alkene | Sulfide,Alcohol | Amide | Ether,Alkene=0.0000 | Sulfide=0.0105,Alcohol=0.8320 | Amide=0.8282 | Ether=0.9264
38576,4,1,5,Alkane | Alkene | Amine | Arene | Enamine | Haloalkane | Ketone,Alcohol | Alkane | Arene | Haloalkane,Alkene | Amine | Enamine | Ketone,Alcohol,Alkene=0.0001 | Amine=0.4902 | Enamine=0.0001 | Ketone=0.0000,Alcohol=0.7562
755988,4,1,5,Alkane | Alkene | Arene | Ether | Ketone | Sulfide | Sulfone,Aldehyde | Alkane | Arene | Sulfone,Alkene | Ether | Ketone | Sulfide,Aldehyde,Alkene=0.0031 | Ether=0.1091 | Ketone=0.0504 | Sulfide=0.0068,Aldehyde=0.8995
62697,3,2,5,Alkane | Alkene | Amine | Ether | Nitrile,Alkane | Amine | Sulfide | Sulfone,Alkene | Ether | Nitrile,Sulfide | Sulfone,Alkene=0.0000 | Ether=0.0970 | Nitrile=0.1984,Sulfide=0.9992 | Sulfone=0.9661
764392,2,3,5,Amine | Haloalkane | Imine,Alkane | Amine | Ester | Ether,Haloalkane | Imine,Alkane | Ester | Ether,Haloalkane=0.2091 | Imine=0.0000,Alkane=0.8495 | Ester=0.8291 | Ether=0.7181
787831,0,5,5,Alcohol | Alkane | Amide | Arene | Haloalkane,Alcohol | Alkane | Alkene | Amide | Arene | Ester | Ether | Haloalkane | Ketone | Sulfide,,Alkene | Ester | Ether | Ketone | Sulfide,,Alkene=0.9927 | Ester=0.9202 | Ether=0.9986 | Ketone=0.5708 | Sulfide=0.6438
438276,1,4,5,Alkane | Arene | Ketone,Alcohol | Alkane | Amide | Amine | Arene | Phenol,Ketone,Alcohol | Amide | Amine | Phenol,Ketone=0.0124,Alcohol=0.9967 | Amide=0.9907 | Amine=0.9381 | Phenol=0.9988
370671,4,1,5,Alkane | Alkene | Amide | Amine | Arene | Enamine | Haloalkane | Imine | Sulfone,Alkane | Amide | Amine | Arene | Sulfonamide | Sulfone,Alkene | Enamine | Haloalkane | Imine,Sulfonamide,Alkene=0.0000 | Enamine=0.0000 | Haloalkane=0.3321 | Imine=0.0007,Sulfonamide=0.9527
587020,4,1,5,Alkane | Alkene | Amide | Amine | Enamine | Ketone | Sulfide,Alkane | Amide | Arene | Ketone,Alkene | Amine | Enamine | Sulfide,Arene,Alkene=0.0000 | Amine=0.0025 | Enamine=0.0000 | Sulfide=0.0000,Arene=0.6854
316592,4,1,5,Alkane | Alkene | Amine | Enamine | Ketone | Sulfide,Alkane | Haloalkane | Sulfide,Alkene | Amine | Enamine | Ketone,Haloalkane,Alkene=0.0009 | Amine=0.4118 | Enamine=0.0067 | Ketone=0.0000,Haloalkane=0.6876
45148,4,1,5,Alkane | Amide | Amine | Arene | Hydrazine | Sulfide,Alkane | Amide | Ketone,Amine | Arene | Hydrazine | Sulfide,Ketone,Amine=0.0025 | Arene=0.0211 | Hydrazine=0.0000 | Sulfide=0.0009,Ketone=0.9604
643806,5,0,5,Alkane | Amine | Arene | Ester | Ether | Haloalkane | Hydrazine | Sulfide | Thioamide,Alkane | Amine | Ether | Sulfide,Arene | Ester | Haloalkane | Hydrazine | Thioamide,,Arene=0.1148 | Ester=0.0000 | Haloalkane=0.3061 | Hydrazine=0.0002 | Thioamide=0.0182,
439102,1,4,5,Alkane | Amide | Arene,Alcohol | Alkane | Alkene | Amide | Enol | Haloalkane,Arene,Alcohol | Alkene | Enol | Haloalkane,Arene=0.0760,Alcohol=0.7243 | Alkene=1.0000 | Enol=0.9868 | Haloalkane=0.8728
153391,3,2,5,Alcohol | Alkane | Amine | Phenol | Sulfide,Alkane | Amine | Arene | Haloalkane,Alcohol | Phenol | Sulfide,Arene | Haloalkane,Alcohol=0.0000 | Phenol=0.0000 | Sulfide=0.0020,Arene=0.3211 | Haloalkane=0.8109
69206,4,1,5,Aldehyde | Alkane | Arene | Carbamate | Ether | Haloalkane | Sulfide,Alkane | Amine | Arene | Sulfide,Aldehyde | Carbamate | Ether | Haloalkane,Amine,Aldehyde=0.0000 | Carbamate=0.0000 | Ether=0.1577 | Haloalkane=0.2638,Amine=0.9810
370825,1,4,5,Alcohol | Alkane | Alkene | Carboxylic acid,Alcohol | Alkane | Amine | Arene | Carboxylic acid | Haloalkane | Sulfide,Alkene,Amine | Arene | Haloalkane | Sulfide,Alkene=0.1867,Amine=0.9547 | Arene=0.8465 | Haloalkane=0.8352 | Sulfide=0.4260
104979,4,1,5,Alcohol | Alkane | Amine | Carboxylic acid | Ketone | Sulfide | Thioamide,Alcohol | Alkane | Amide | Carboxylic acid,Amine | Ketone | Sulfide | Thioamide,Amide,Amine=0.0039 | Ketone=0.0695 | Sulfide=0.0338 | Thioamide=0.0000,Amide=0.9999
234591,2,3,5,Alkane | Amine | Arene | Hydrazone,Alkane | Alkene | Arene | Ether | Imine,Amine | Hydrazone,Alkene | Ether | Imine,Amine=0.1144 | Hydrazone=0.4346,Alkene=0.9989 | Ether=0.3994 | Imine=0.7737
499278,3,2,5,Alkane | Ester | Ether | Sulfide,Alkane | Amide | Haloalkane,Ester | Ether | Sulfide,Amide | Haloalkane,Ester=0.0772 | Ether=0.2988 | Sulfide=0.0000,Amide=0.7044 | Haloalkane=0.9856
656385,3,2,5,Alcohol | Alkane | Amide | Amine | Arene | Haloalkane | Phenol | Sulfonamide,Alcohol | Alkane | Arene | Ester | Ether | Haloalkane | Phenol,Amide | Amine | Sulfonamide,Ester | Ether,Amide=0.0001 | Amine=0.0053 | Sulfonamide=0.0000,Ester=0.9823 | Ether=0.9990
19906,4,1,5,Alcohol | Alkane | Amine | Arene | Ester | Ether | Haloalkane,Alcohol | Arene | Haloalkane | Phenol,Alkane | Amine | Ester | Ether,Phenol,Alkane=0.0146 | Amine=0.0688 | Ester=0.0000 | Ether=0.0631,Phenol=0.9788
771691,2,3,5,Alcohol | Alkane | Alkene | Enol,Alcohol | Alkane | Arene | Haloalkane | Phenol,Alkene | Enol,Arene | Haloalkane | Phenol,Alkene=0.0000 | Enol=0.0000,Arene=0.3633 | Haloalkane=0.6220 | Phenol=0.9840
611911,2,3,5,Acid anhydride | Alkane | Alkene | Ester | Ether,Alkane | Amide | Ester | Ether | Haloalkane | Sulfide,Acid anhydride | Alkene,Amide | Haloalkane | Sulfide,Acid anhydride=0.0000 | Alkene=0.7516,Amide=0.7805 | Haloalkane=0.6654 | Sulfide=0.8508
698096,3,2,5,Alkane | Alkene | Amide | Amine | Ether | Nitrile,Alcohol | Alkane | Amide | Amine | Arene,Alkene | Ether | Nitrile,Alcohol | Arene,Alkene=0.0000 | Ether=0.1174 | Nitrile=0.0000,Alcohol=0.9796 | Arene=0.6890
469888,2,3,5,Aldehyde | Alkane | Arene | Haloalkane | Sulfide,Alkane | Amide | Amine | Arene | Ether | Haloalkane,Aldehyde | Sulfide,Amide | Amine | Ether,Aldehyde=0.2417 | Sulfide=0.0029,Amide=0.9999 | Amine=0.6636 | Ether=0.3747
58004,3,2,5,Alkane | Alkene | Amine | Arene | Ketone | Sulfonamide,Alkane | Arene | Ether | Haloalkane | Sulfonamide,Alkene | Amine | Ketone,Ether | Haloalkane,Alkene=0.0001 | Amine=0.0890 | Ketone=0.4677,Ether=0.6434 | Haloalkane=0.5974
293184,3,2,5,Alkane | Arene | Ester | Ether | Sulfide,Alkane | Amide | Arene | Haloalkane,Ester | Ether | Sulfide,Amide | Haloalkane,Ester=0.0000 | Ether=0.2657 | Sulfide=0.0013,Amide=0.9994 | Haloalkane=0.6605
520810,1,4,5,Arene | Haloalkane,Alkane | Arene | Ester | Ether | Sulfide,Haloalkane,Alkane | Ester | Ether | Sulfide,Haloalkane=0.2418,Alkane=0.6556 | Ester=1.0000 | Ether=0.9993 | Sulfide=0.7933
213183,3,2,5,Alcohol | Alkane | Amide | Amine | Arene | Haloalkane,Alkane | Amine | Ester | Ether | Haloalkane,Alcohol | Amide | Arene,Ester | Ether,Alcohol=0.0000 | Amide=0.0000 | Arene=0.0634,Ester=0.9802 | Ether=0.9495
440781,3,2,5,Alkane | Amine | Arene | Haloalkane | Ketone | Sulfide,Alkane | Arene | Ester | Ether | Haloalkane,Amine | Ketone | Sulfide,Ester | Ether,Amine=0.1420 | Ketone=0.0000 | Sulfide=0.0000,Ester=0.9984 | Ether=0.9928
357940,3,2,5,Alkane | Alkene | Amide | Amine | Arene | Ester | Ether | Sulfide | Thioamide,Alkane | Amine | Arene | Carbamate | Ester | Ether | Hydrazine | Thioamide,Alkene | Amide | Sulfide,Carbamate | Hydrazine,Alkene=0.0016 | Amide=0.1909 | Sulfide=0.0002,Carbamate=0.9560 | Hydrazine=0.9739
592123,3,2,5,Alcohol | Alkane | Alkene | Arene | Ester | Ether | Ketone | Phenol,Alcohol | Alkane | Amide | Arene | Carbamate | Ether | Phenol,Alkene | Ester | Ketone,Amide | Carbamate,Alkene=0.0000 | Ester=0.0051 | Ketone=0.0267,Amide=0.7855 | Carbamate=0.9964
479570,1,4,5,Alkane | Arene | Ether | Sulfide,Alkane | Amide | Arene | Carbamate | Ether | Imide | Sulfoxide,Sulfide,Amide | Carbamate | Imide | Sulfoxide,Sulfide=0.0261,Amide=0.8219 | Carbamate=0.9795 | Imide=0.9677 | Sulfoxide=0.8739
254913,2,3,5,Alkane | Amide | Haloalkane | Sulfone,Alkane | Amine | Arene | Ether | Haloalkane,Amide | Sulfone,Amine | Arene | Ether,Amide=0.0035 | Sulfone=0.0021,Amine=0.8440 | Arene=0.9325 | Ether=0.4223
549735,1,4,5,Alkane | Amine,Alkane | Amide | Arene | Haloalkane | Ketone,Amine,Amide | Arene | Haloalkane | Ketone,Amine=0.0176,Amide=0.9912 | Arene=0.9999 | Haloalkane=0.9562 | Ketone=0.6004
526356,2,3,5,Alcohol | Alkene | Arene | Carboxylic acid | Haloalkane | Ketone,Alcohol | Alkane | Arene | Carboxylic acid | Ether | Haloalkane | Sulfide,Alkene | Ketone,Alkane | Ether | Sulfide,Alkene=0.0000 | Ketone=0.0000,Alkane=0.1889 | Ether=0.3319 | Sulfide=0.9921
455152,1,4,5,Alkane | Amine | Arene | Ether | Ketone | Sulfonamide,Alkane | Amide | Amine | Arene | Ester | Ether | Haloalkane | Sulfide | Sulfonamide,Ketone,Amide | Ester | Haloalkane | Sulfide,Ketone=0.0005,Amide=0.8705 | Ester=0.9028 | Haloalkane=0.8890 | Sulfide=0.9990
633392,0,5,5,Alkane | Sulfide,Alkane | Alkene | Amine | Arene | Ether | Haloalkane | Sulfide,,Alkene | Amine | Arene | Ether | Haloalkane,,Alkene=0.9994 | Amine=0.7493 | Arene=0.3034 | Ether=0.3078 | Haloalkane=0.5296
498360,3,2,5,Alkane | Amide | Amine | Hydrazine,Alkane | Arene | Haloalkane,Amide | Amine | Hydrazine,Arene | Haloalkane,Amide=0.0000 | Amine=0.0485 | Hydrazine=0.0037,Arene=0.8405 | Haloalkane=0.7693
558470,3,2,5,Alkene | Amine | Arene | Ester | Ether,Alkane | Amine | Arene | Hydrazine,Alkene | Ester | Ether,Alkane | Hydrazine,Alkene=0.0000 | Ester=0.0000 | Ether=0.0511,Alkane=0.1919 | Hydrazine=0.9693
21432,3,2,5,Alcohol | Alkane | Amide | Arene | Haloalkane,Alcohol | Alkane | Amine | Sulfide,Amide | Arene | Haloalkane,Amine | Sulfide,Amide=0.0000 | Arene=0.0062 | Haloalkane=0.0364,Amine=0.9996 | Sulfide=0.7484
633692,4,1,5,Alcohol | Alkane | Amine | Arene | Ether | Haloalkane | Ketone,Alkane | Arene | Ether | Sulfide,Alcohol | Amine | Haloalkane | Ketone,Sulfide,Alcohol=0.0711 | Amine=0.0167 | Haloalkane=0.3609 | Ketone=0.0077,Sulfide=0.5672
452989,2,3,5,Aldehyde | Alkane | Arene | Haloalkane | Sulfide,Alkane | Alkene | Arene | Ester | Ether | Sulfide,Aldehyde | Haloalkane,Alkene | Ester | Ether,Aldehyde=0.2056 | Haloalkane=0.3839,Alkene=0.9983 | Ester=0.9989 | Ether=0.9955
214056,1,4,5,Alkane | Amine | Sulfide,Alkane | Arene | Ester | Ether | Haloalkane | Sulfide,Amine,Arene | Ester | Ether | Haloalkane,Amine=0.1410,Arene=0.3490 | Ester=0.8269 | Ether=0.7960 | Haloalkane=0.7149
438603,2,3,5,Alkane | Amine | Arene,Alcohol | Arene | Haloalkane | Nitrile,Alkane | Amine,Alcohol | Haloalkane | Nitrile,Alkane=0.0083 | Amine=0.0219,Alcohol=0.6984 | Haloalkane=0.9783 | Nitrile=0.7047
327402,2,3,5,Amine | Arene | Ether,Alkane | Amide | Arene | Haloalkane,Amine | Ether,Alkane | Amide | Haloalkane,Amine=0.4775 | Ether=0.2770,Alkane=0.3714 | Amide=0.9997 | Haloalkane=0.9367
310534,3,2,5,Alkane | Arene | Ester | Ether | Sulfide,Alkane | Arene | Haloalkane | Ketone,Ester | Ether | Sulfide,Haloalkane | Ketone,Ester=0.0000 | Ether=0.1726 | Sulfide=0.0002,Haloalkane=0.9057 | Ketone=0.9555
235732,2,3,5,Alkane | Amide | Haloalkane | Ketone,Alkane | Amide | Arene | Ester | Ether,Haloalkane | Ketone,Arene | Ester | Ether,Haloalkane=0.0555 | Ketone=0.0008,Arene=0.5128 | Ester=0.8559 | Ether=0.7183
680154,2,3,5,Alkane | Amide | Amine | Arene | Thioamide,Alkane | Amide | Arene | Carbamate | Ether | Haloalkane,Amine | Thioamide,Carbamate | Ether | Haloalkane,Amine=0.0019 | Thioamide=0.0000,Carbamate=0.8559 | Ether=0.7535 | Haloalkane=0.9075
612207,2,3,5,Alkane | Alkyne | Arene | Ketone,Alkane | Arene | Ester | Ether | Isocyanate,Alkyne | Ketone,Ester | Ether | Isocyanate,Alkyne=0.5318 | Ketone=0.0037,Ester=0.9345 | Ether=0.8465 | Isocyanate=0.9441
99163,4,1,5,Alcohol | Alkane | Alkene | Amide | Arene | Carbamate | Ether | Haloalkane | Sulfide,Alcohol | Alkane | Amide | Amine | Arene | Ether,Alkene | Carbamate | Haloalkane | Sulfide,Amine,Alkene=0.0000 | Carbamate=0.0008 | Haloalkane=0.2198 | Sulfide=0.0000,Amine=0.9035
141887,2,3,5,Alkane | Amide | Arene | Ether | Hydrazone,Alkane | Amine | Arene | Ester | Ether | Thioamide,Amide | Hydrazone,Amine | Ester | Thioamide,Amide=0.0284 | Hydrazone=0.0000,Amine=0.9996 | Ester=0.9958 | Thioamide=0.9999
731132,4,1,5,Alkane | Amide | Arene | Ether | Ketone | Sulfide,Arene | Haloalkane | Sulfide,Alkane | Amide | Ether | Ketone,Haloalkane,Alkane=0.0089 | Amide=0.2328 | Ether=0.1406 | Ketone=0.0000,Haloalkane=0.9609
535473,3,2,5,Alkane | Amide | Amine | Arene | Haloalkane | Hydrazine | Nitrile,Alkane | Amide | Arene | Ether | Haloalkane | Sulfide,Amine | Hydrazine | Nitrile,Ether | Sulfide,Amine=0.1851 | Hydrazine=0.0167 | Nitrile=0.0505,Ether=0.4712 | Sulfide=0.9996
318172,2,3,5,Alcohol | Alkyne | Amine | Arene | Ether | Haloalkane,Alcohol | Alkane | Alkene | Amide | Amine | Arene | Haloalkane,Alkyne | Ether,Alkane | Alkene | Amide,Alkyne=0.0000 | Ether=0.1663,Alkane=0.9432 | Alkene=0.9998 | Amide=0.9999
629203,5,0,5,Alkane | Alkene | Amide | Amine | Enamine,,Alkane | Alkene | Amide | Amine | Enamine,,Alkane=0.0380 | Alkene=0.0000 | Amide=0.0028 | Amine=0.0093 | Enamine=0.0000,
140626,2,3,5,Alkane | Amide | Ester | Ether,Alkane | Alkene | Amide | Haloalkane | Ketone,Ester | Ether,Alkene | Haloalkane | Ketone,Ester=0.0000 | Ether=0.2158,Alkene=0.9879 | Haloalkane=0.6094 | Ketone=0.9566
142843,4,1,5,Alkane | Alkene | Amine | Arene | Enamine | Ester | Ether | Nitrile,Alkane | Amine | Arene | Nitrile | Sulfide,Alkene | Enamine | Ester | Ether,Sulfide,Alkene=0.0113 | Enamine=0.1012 | Ester=0.0000 | Ether=0.1421,Sulfide=0.5287
87962,4,1,5,Aldehyde | Alkane | Alkene | Amide | Arene | Ether,Acyl halide | Alkane | Arene,Aldehyde | Alkene | Amide | Ether,Acyl halide,Aldehyde=0.0004 | Alkene=0.0017 | Amide=0.0000 | Ether=0.2066,Acyl halide=0.6831
729041,3,2,5,Alcohol | Alkane | Alkene | Amine | Arene | Carboxylic acid | Ether | Haloalkane | Sulfonamide,Alcohol | Alkane | Amine | Arene | Carboxylic acid | Sulfide | Sulfonamide | Sulfone,Alkene | Ether | Haloalkane,Sulfide | Sulfone,Alkene=0.0000 | Ether=0.1551 | Haloalkane=0.0749,Sulfide=0.9999 | Sulfone=0.9974
419309,4,1,5,Alkane | Alkene | Amide | Arene | Ester | Ether | Sulfide,Alkane | Amide | Arene | Haloalkane,Alkene | Ester | Ether | Sulfide,Haloalkane,Alkene=0.0000 | Ester=0.0129 | Ether=0.2385 | Sulfide=0.1964,Haloalkane=0.4146
567564,1,4,5,Alcohol | Alkane | Arene | Carboxylic acid,Alcohol | Alkane | Alkene | Amine | Carboxylic acid | Ether | Sulfide,Arene,Alkene | Amine | Ether | Sulfide,Arene=0.0104,Alkene=1.0000 | Amine=0.8032 | Ether=0.5071 | Sulfide=0.9546
245363,3,2,5,Alkane | Alkene | Amine | Arene | Enamine | Haloalkane | Imine,Alkane | Amine | Arene | Haloalkane | Hydrazone | Ketone,Alkene | Enamine | Imine,Hydrazone | Ketone,Alkene=0.0000 | Enamine=0.0000 | Imine=0.0000,Hydrazone=0.7818 | Ketone=0.9837
197474,3,2,5,Alcohol | Alkane | Alkene | Amine | Enamine,Alcohol | Alkane | Arene | Ether,Alkene | Amine | Enamine,Arene | Ether,Alkene=0.0444 | Amine=0.0033 | Enamine=0.0000,Arene=0.5664 | Ether=0.8586
492455,3,2,5,Alcohol | Alkane | Alkene | Amine | Arene | Carboxylic acid | Enamine | Ketone,Alcohol | Alkane | Amine | Arene | Carboxylic acid | Ester | Ether,Alkene | Enamine | Ketone,Ester | Ether,Alkene=0.0000 | Enamine=0.0000 | Ketone=0.0005,Ester=0.9996 | Ether=0.9957
654402,2,3,5,Alcohol | Alkane | Arene | Haloalkane | Sulfonate,Alcohol | Alkane | Arene | Ester | Ether | Phenol,Haloalkane | Sulfonate,Ester | Ether | Phenol,Haloalkane=0.1868 | Sulfonate=0.0000,Ester=0.9859 | Ether=0.9906 | Phenol=0.9045
293868,5,0,5,Alkane | Amide | Amine | Arene | Carbamate | Ether | Haloalkane | Imide | Sulfide,Alkane | Amine | Haloalkane | Sulfide,Amide | Arene | Carbamate | Ether | Imide,,Amide=0.0000 | Arene=0.1036 | Carbamate=0.0000 | Ether=0.1233 | Imide=0.0000,
204079,3,2,5,Alkane | Amine | Ester | Ether,Alkane | Haloalkane | Sulfide,Amine | Ester | Ether,Haloalkane | Sulfide,Amine=0.1757 | Ester=0.0003 | Ether=0.2323,Haloalkane=0.5412 | Sulfide=0.4973
356491,3,2,5,Alkane | Amide | Amine | Hydrazine,Alkane | Ketone | Sulfide,Amide | Amine | Hydrazine,Ketone | Sulfide,Amide=0.0000 | Amine=0.3383 | Hydrazine=0.0000,Ketone=0.8676 | Sulfide=0.9981
182005,2,3,5,Alkane | Ketone | Sulfide,Alkane | Amine | Ether | Haloalkane,Ketone | Sulfide,Amine | Ether | Haloalkane,Ketone=0.0001 | Sulfide=0.0582,Amine=0.7661 | Ether=0.4207 | Haloalkane=0.9129
262003,3,2,5,Alkane | Alkene | Amide | Arene | Haloalkane | Sulfide | Thioamide,Alkane | Amine | Arene | Ether | Haloalkane | Sulfide,Alkene | Amide | Thioamide,Amine | Ether,Alkene=0.0010 | Amide=0.0000 | Thioamide=0.0885,Amine=0.8105 | Ether=0.3452
136989,3,2,5,Amine | Arene | Haloalkane | Nitrile | Sulfide,Alkane | Amine | Arene | Ether,Haloalkane | Nitrile | Sulfide,Alkane | Ether,Haloalkane=0.0988 | Nitrile=0.0000 | Sulfide=0.0000,Alkane=0.2256 | Ether=0.3186
247620,2,3,5,Alkane | Amine | Carbamate | Ether | Hydrazine,Alkane | Amide | Carbamate | Ether | Haloalkane | Imide,Amine | Hydrazine,Amide | Haloalkane | Imide,Amine=0.0245 | Hydrazine=0.1397,Amide=0.9959 | Haloalkane=0.8238 | Imide=0.7856
