searched_formula,selected,test_index,case_type,true_labels,predicted_binary_labels,source_file,source_row,global_index,formula,smiles
C11H16N2O2,0,65810,correct,Alcohol; Alkane; Amide; Phenol,Alcohol; Alkane; Amide; Phenol,aligned_chunk_165.parquet,1905,242169,C11H16N2O2,CC(C)(C)CNC(=O)c1ccc(O)nc1
C11H16N2O2,0,73919,false negative,Alkane; Alkene; Amine; Ester; Ether; Nitrile,Alkane; Alkene; Ester; Ether; Nitrile,aligned_chunk_128.parquet,1852,109070,C11H16N2O2,CCOC(=O)C(C#N)=C1CCN(C)CC1
C11H16N2O2,0,76232,mixed error,Aldehyde; Alkane; Amine,Aldehyde; Alkane; Haloalkane,aligned_chunk_70.parquet,0,690656,C11H16N2O2,CN1CCN(Cc2ccc(C=O)o2)CC1
C11H16N2O2,0,78249,false negative,Alcohol; Alkane; Amine; Arene; Ether,Alcohol; Alkane; Amine; Arene,aligned_chunk_10.parquet,1237,7745,C11H16N2O2,Nc1ccc(N2CCOC[C@H]2CO)cc1
C23H25N7O2,0,513,false positive,Alcohol; Alkane; Amide; Amine,Alcohol; Alkane; Amide; Amine; Arene; Phenol; Sulfide,aligned_chunk_213.parquet,2491,417866,C23H25N7O2,Cc1[nH]nc(C(=O)Nc2cnc3[nH]c(-c4ccnc(N5CCCC(O)C5)c4)cc3c2)c1C
C23H25N7O2,0,25587,correct,Alkane; Amide; Amine,Alkane; Amide; Amine,aligned_chunk_107.parquet,1393,33864,C23H25N7O2,Cc1cc(C)c(CNC(=O)c2cc(Nc3ccncc3)nc3c2cnn3C(C)C)c(=O)[nH]1
C23H25N7O2,1,32480,mixed error,Alkane; Amine; Arene; Ester; Ether; Nitrile,Alkane; Arene; Ether; Haloalkane; Nitrile,aligned_chunk_159.parquet,1508,218923,C23H25N7O2,CCOC(=O)c1cc(C#N)c(N2CCN(Cc3cn(-c4ccccc4)nn3)CC2)nc1C
C23H25N7O2,0,50740,false positive,Alcohol; Alkane; Amide; Amine,Alcohol; Alkane; Amide; Amine; Phenol,aligned_chunk_27.parquet,1024,536275,C23H25N7O2,Cc1[nH]nc(C(=O)Nc2cnc3[nH]c(-c4ccnc(N5CCC(O)CC5)c4)cc3c2)c1C
C23H25N7O2,0,68267,correct,Alkane; Alkyne; Amine; Arene,Alkane; Alkyne; Amine; Arene,aligned_chunk_65.parquet,3141,674419,C23H25N7O2,Cc1cc(NC(=O)Nc2cccc(C#Cc3cnc(NCCN4CCCC4)nc3)c2)no1
C23H27NO2,0,10179,correct,Alkane; Alkene; Amide; Arene; Ether,Alkane; Alkene; Amide; Arene; Ether,aligned_chunk_2.parquet,1727,365405,C23H27NO2,C=CC[C@@]1(COCc2ccccc2)CC(=O)N([C@H](C)c2ccccc2)C1
C23H27NO2,0,19083,correct,Alkane; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ester; Ether,aligned_chunk_213.parquet,2219,417594,C23H27NO2,COC(=O)C1CC12CCC(c1ccc(NCc3ccccc3)cc1)CC2
C23H27NO2,0,29954,false negative,Alkane; Amide; Arene; Ketone,Alkane; Amide; Arene,aligned_chunk_20.parquet,1268,368075,C23H27NO2,CC(=O)C1(c2ccccc2)CCN(C(=O)CCCc2ccccc2)CC1
C23H27NO2,0,36964,false negative,Alkane; Alkene; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ester; Ether,aligned_chunk_37.parquet,2647,573796,C23H27NO2,CCOC(=O)c1ccc(Nc2cc3c(cc2C)C(C)=CCC3(C)C)cc1
C23H27NO2,0,52818,correct,Alkane; Alkene; Arene; Ether; Nitrile,Alkane; Alkene; Arene; Ether; Nitrile,aligned_chunk_201.parquet,588,373884,C23H27NO2,CCCCCCOc1ccc(C=C(C#N)c2ccc(OCC)cc2)cc1
C23H27NO2,1,68218,mixed error,Alkane; Amide; Arene; Ketone,Alkane; Arene; Ketone; Sulfide,aligned_chunk_229.parquet,3212,473696,C23H27NO2,CCCCCCCCCN1C(=O)C(=O)c2cccc(-c3ccccc3)c21
C14H18O4,0,7008,false positive,Alkane; Alkene; Arene; Ester; Ether,Alkane; Alkene; Arene; Ester; Ether; Haloalkane,aligned_chunk_228.parquet,3182,470466,C14H18O4,CCOC(=O)C=CCc1cccc(OC)c1OC
C14H18O4,0,9581,correct,Alkane; Arene; Ester; Ether,Alkane; Arene; Ester; Ether,aligned_chunk_24.parquet,1676,511027,C14H18O4,CC1(C)OC[C@@](C)(C(=O)OCc2ccccc2)O1
C14H18O4,0,10859,false positive,Aldehyde; Alkane; Arene; Ether,Aldehyde; Alkane; Amine; Arene; Ether,aligned_chunk_162.parquet,1672,232153,C14H18O4,COc1cc(OC2CCCCO2)cc(C)c1C=O
C14H18O4,1,11409,mixed error,Alcohol; Alkane; Arene; Carboxylic acid; Ether,Alcohol; Alkane; Arene; Carboxylic acid; Haloalkane; Sulfide,aligned_chunk_84.parquet,1021,740182,C14H18O4,COc1cc(CC(=O)O)ccc1OCC1CCC1
C14H18O4,0,18436,false positive,Alkane; Arene; Ester; Ether,Aldehyde; Alkane; Arene; Ester; Ether; Haloalkane,aligned_chunk_153.parquet,2785,200666,C14H18O4,COc1ccc([C@@H]2O[C@H]2C(=O)OC(C)(C)C)cc1
C14H18O4,0,22265,false negative,Alcohol; Alkane; Arene; Carboxylic acid; Ether,Alcohol; Alkane; Arene; Carboxylic acid,aligned_chunk_212.parquet,2446,414587,C14H18O4,CC(Oc1ccc(C2CCOCC2)cc1)C(=O)O
C14H18O4,0,26230,false positive,Alkane; Arene; Ether; Ketone,Alkane; Arene; Ether; Haloalkane; Ketone; Sulfide,aligned_chunk_40.parquet,1240,585346,C14H18O4,CCOc1cc2c(cc1OC)C(=O)CC(C)(C)O2
C14H18O4,0,42488,false negative,Aldehyde; Alkane; Arene; Ester; Ether,Aldehyde; Alkane; Arene; Ether,aligned_chunk_132.parquet,357,123700,C14H18O4,CCOC(=O)[C@@H](Oc1ccc(C=O)cc1)C(C)C
C14H18O4,0,45626,false negative,Alcohol; Alkane; Arene; Carboxylic acid; Ether,Alcohol; Alkane; Arene; Carboxylic acid,aligned_chunk_144.parquet,2313,167720,C14H18O4,COc1ccc(C(O)(C(=O)O)C2CCCC2)cc1
C14H18O4,0,50517,false positive,Alcohol; Alkane; Arene; Carboxylic acid,Alcohol; Alkane; Amine; Arene; Carboxylic acid,aligned_chunk_171.parquet,683,263837,C14H18O4,CC(CCc1ccc(CC(=O)O)cc1)CC(=O)O
C14H18O4,0,54132,correct,Aldehyde; Alkane; Arene; Ester; Ether,Aldehyde; Alkane; Arene; Ester; Ether,aligned_chunk_201.parquet,1861,375157,C14H18O4,Cc1c(C=O)cccc1OCC(=O)OC(C)(C)C
C14H18O4,0,66141,mixed error,Alcohol; Alkane; Arene; Ester; Ether; Phenol,Alcohol; Alkane; Arene; Ether; Haloalkane,aligned_chunk_132.parquet,2589,125932,C14H18O4,CCCc1c(O)ccc2c1OC(C(=O)OC)CC2
C14H18O4,0,66422,correct,Alkane; Arene; Ester; Ether,Alkane; Arene; Ester; Ether,aligned_chunk_5.parquet,2890,619243,C14H18O4,CC(=O)OC1CCC(OCc2ccccc2)CO1
C14H18O4,0,67753,false positive,Aldehyde; Alkane; Arene; Ether,Aldehyde; Alkane; Arene; Ether; Haloalkane,aligned_chunk_63.parquet,156,665062,C14H18O4,COc1c(C=O)ccc(OC2CCCCO2)c1C
C14H18O4,0,76005,correct,Aldehyde; Alkane; Arene; Ester; Ether,Aldehyde; Alkane; Arene; Ester; Ether,aligned_chunk_31.parquet,263,551875,C14H18O4,CC(=O)OCCCCCOc1ccccc1C=O
C14H18O4,0,77440,correct,Alkane; Arene; Ester; Ether,Alkane; Arene; Ester; Ether,aligned_chunk_191.parquet,2359,336894,C14H18O4,CC(=O)OCC(COC(C)=O)Cc1ccccc1
C14H18O4,0,78403,correct,Alcohol; Alkane; Arene; Carboxylic acid; Ester; Ether,Alcohol; Alkane; Arene; Carboxylic acid; Ester; Ether,aligned_chunk_135.parquet,2512,135572,C14H18O4,O=C(O)CCCCCC(=O)OCc1ccccc1
C22H24O6,1,1305,correct,Alkane; Alkene; Arene; Ester; Ether,Alkane; Alkene; Arene; Ester; Ether,aligned_chunk_219.parquet,948,435824,C22H24O6,C=CCC1c2ccc(OCOC)cc2OC(=O)C1c1ccc(OCOC)cc1
C14H12F2N2O2,1,33718,mixed error,Alcohol; Alkane; Arene; Haloalkane; Phenol,Alcohol; Amide; Arene; Haloalkane; Phenol,aligned_chunk_123.parquet,2968,93902,C14H12F2N2O2,CN(C(=O)Nc1ccc(F)cc1)c1ccc(O)cc1F
C14H12F2N2O2,0,35122,correct,Alkane; Amide; Arene; Ether; Haloalkane,Alkane; Amide; Arene; Ether; Haloalkane,aligned_chunk_166.parquet,2159,245719,C14H12F2N2O2,CC(=O)Nc1cc(Oc2ccc(F)cc2F)ncc1C
C16H15NO4,1,8500,mixed error,Aldehyde; Alkane; Arene; Ester; Ether; Ketone,Alkane; Amide; Amine; Arene; Ether,aligned_chunk_179.parquet,1182,290321,C16H15NO4,CCOC(=O)c1[nH]c(C=O)c(C(=O)c2ccccc2)c1C
C16H15NO4,0,32264,correct,Aldehyde; Alkane; Arene; Ester; Ether,Aldehyde; Alkane; Arene; Ester; Ether,aligned_chunk_99.parquet,2925,794062,C16H15NO4,COC(=O)Cc1ccc(Oc2ccc(C=O)c(C)n2)cc1
C16H15NO4,0,38856,correct,Alkane; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ester; Ether,aligned_chunk_187.parquet,983,319330,C16H15NO4,COC(=O)c1cccc(Nc2ccccc2C(=O)OC)c1
C16H15NO4,0,58832,mixed error,Alcohol; Alkane; Amide; Arene; Carboxylic acid; Ether,Alcohol; Alkene; Amide; Arene; Carboxylic acid; Haloalkane,aligned_chunk_41.parquet,335,587757,C16H15NO4,NC(=O)c1cccc(OCc2ccc(CC(=O)O)cc2)c1
C20H25NO2,0,1100,false negative,Alkane; Amide; Arene; Ether,Alkane; Amide; Arene,aligned_chunk_59.parquet,2538,651190,C20H25NO2,COCCCCCNC(=O)C(c1ccccc1)c1ccccc1
C20H25NO2,0,11401,correct,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Ether,aligned_chunk_147.parquet,46,175298,C20H25NO2,c1ccc(COc2ccc(OCCN3CCCCC3)cc2)cc1
C20H25NO2,1,16037,mixed error,Alkane; Amine; Arene; Ether,Alkane; Alkene; Amine; Arene,aligned_chunk_57.parquet,2919,645168,C20H25NO2,CCN1CCc2cc(OC)c(OC)cc2C(c2ccccc2)C1
C20H25NO2,0,23212,false positive,Alkane; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ester; Ether; Sulfide,aligned_chunk_122.parquet,2763,90424,C20H25NO2,CCOC(=O)CCCCCNc1ccccc1-c1ccccc1
C20H25NO2,0,45388,false negative,Alkane; Alkene; Arene; Ether; Nitrile,Alkane; Alkene; Nitrile,aligned_chunk_88.parquet,1237,753372,C20H25NO2,N#Cc1ccc([C@@H]2CC[C@@H](C=CCC3OCCCO3)CC2)cc1
C20H25NO2,0,48712,correct,Alkane; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ester; Ether,aligned_chunk_8.parquet,1014,723949,C20H25NO2,COC(=O)[C@H](CC(C)C)NCc1ccc(-c2ccccc2)cc1
C20H25NO2,0,49110,correct,Alcohol; Alkane; Arene; Ether,Alcohol; Alkane; Arene; Ether,aligned_chunk_81.parquet,1880,731276,C20H25NO2,CCc1cccc(CC)c1-c1cc(OC)c2c(n1)CCCC2O
C20H25NO2,0,61580,false positive,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Ether; Haloalkane,aligned_chunk_65.parquet,1395,672673,C20H25NO2,COc1cc2c(cc1OC)[C@H](CCc1cccc(C)c1)NCC2
C20H25NO2,0,64819,false negative,Alkane; Amine; Arene; Ether; Ketone,Alkane; Amine; Arene; Ketone,aligned_chunk_214.parquet,2109,420752,C20H25NO2,CCN(CC)CCOC(C(=O)c1ccccc1)c1ccccc1
C20H25NO2,0,68743,correct,Alkane; Alkene; Amide; Arene; Imide,Alkane; Alkene; Amide; Arene; Imide,aligned_chunk_79.parquet,634,720359,C20H25NO2,CCC(/C=C(\C)CCC=C(C)C)N1C(=O)c2ccccc2C1=O
C20H25NO2,0,69301,correct,Alcohol; Alkane; Amide; Arene,Alcohol; Alkane; Amide; Arene,aligned_chunk_137.parquet,2378,141901,C20H25NO2,O=C(N1CCC(O)c2ccccc21)C12CC3CC(CC(C3)C1)C2
C20H25NO2,0,69622,correct,Alcohol; Alkane; Arene,Alcohol; Alkane; Arene,aligned_chunk_18.parquet,2476,294816,C20H25NO2,CCCCCCn1c2cc(CO)ccc2c2ccc(CO)cc21
C20H25NO2,0,78079,correct,Alcohol; Alkane; Amine; Arene,Alcohol; Alkane; Amine; Arene,aligned_chunk_107.parquet,2383,34854,C20H25NO2,OCCc1ccc(C2(O)CCN(Cc3ccccc3)CC2)cc1
C16H26N6O2,0,8514,correct,Alkane; Amine; Ether,Alkane; Amine; Ether,aligned_chunk_115.parquet,1144,62866,C16H26N6O2,CCCCNc1nc(N)c2nc(OC)n(CC3CCCOC3)c2n1
C16H26N6O2,1,14451,mixed error,Alkane; Amine; Arene; Carbamate; Ether,Alkane; Amide; Amine; Arene,aligned_chunk_224.parquet,1088,455357,C16H26N6O2,CN(C)C(=N)NC(=N)NCc1ccc(NC(=O)OC(C)(C)C)cc1
C16H26N6O2,0,40596,false negative,Alkane; Amine; Ether,Alkane; Amine,aligned_chunk_56.parquet,1225,640269,C16H26N6O2,CCCCOc1nc(N)c2[nH]c(=O)n(CCC3CCCCN3)c2n1
C13H13ClN4O2,0,19790,correct,Alkane; Arene; Ether; Haloalkane,Alkane; Arene; Ether; Haloalkane,aligned_chunk_34.parquet,388,561808,C13H13ClN4O2,COc1ccc(C)cc1NC(=O)Nc1cncc(Cl)n1
C13H13ClN4O2,1,51967,mixed error,Alkane; Alkene; Arene; Ester; Ether; Haloalkane,Alkane; Arene; Ether; Ketone,aligned_chunk_122.parquet,2524,90185,C13H13ClN4O2,C=C(Cn1nnc(-c2cccc(Cl)c2)n1)C(=O)OCC
C23H35N3O3,0,13255,correct,Alkane; Amide; Amine; Arene; Ether,Alkane; Amide; Amine; Arene; Ether,aligned_chunk_139.parquet,906,146894,C23H35N3O3,CCCC(=O)N[C@@H]1CC[C@@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1
C23H35N3O3,0,17773,correct,Alkane; Amide; Amine; Arene; Carbamate; Ether,Alkane; Amide; Amine; Arene; Carbamate; Ether,aligned_chunk_159.parquet,1271,218686,C23H35N3O3,CC(C)N1CCCN(C(=O)c2ccc3c(c2)CCN(C(=O)OC(C)(C)C)C3)CC1
C23H35N3O3,1,50541,mixed error,Alcohol; Alkane; Amine; Ester; Ether,Alcohol; Alkane; Sulfide,aligned_chunk_114.parquet,1433,59894,C23H35N3O3,CCOC(=O)c1c(C)c(C(C)C2CCN(CC(C)(C)O)CC2)n2nc(C)ccc12
C23H35N3O3,0,59361,false negative,Alkane; Amide; Arene; Ether; Ketone,Alkane; Amide; Arene; Ketone,aligned_chunk_19.parquet,3026,331053,C23H35N3O3,CCN(CCC(C)(C)C)C(=O)Cn1nc(C(=O)C(C)(C)C)c2ccc(OC)cc21
C19H15N3O2,1,12290,mixed error,Alcohol; Alkane; Arene; Carboxylic acid; Nitrile,Alcohol; Arene; Carboxylic acid; Ester; Ether; Haloalkane; Sulfide,aligned_chunk_82.parquet,1592,734255,C19H15N3O2,N#Cc1ccc(-c2c[nH]c(C(Cc3ccccc3)C(=O)O)n2)cc1
C19H15N3O2,0,14579,false negative,Alkane; Amide; Arene; Ether,Amide; Arene,aligned_chunk_231.parquet,148,480415,C19H15N3O2,COc1ccc(C(=O)Nc2ccncc2)c2c1[nH]c1ccccc12
C19H15N3O2,0,48952,false positive,Alkane; Amide; Amine; Arene,Alkane; Amide; Amine; Arene; Haloalkane,aligned_chunk_70.parquet,2105,692761,C19H15N3O2,Nc1cccc(N2C(=O)CC(=O)Nc3c2ccc2ccccc32)c1
C19H15N3O2,0,51264,mixed error,Alkane; Amide; Arene; Nitrile,Alkane; Amide; Arene; Sulfide,aligned_chunk_67.parquet,343,678084,C19H15N3O2,N#Cc1cccc(N2C(=O)CC(=O)Nc3c2ccc2c3CCC2)c1
C19H15N3O2,0,71692,mixed error,Alkane; Arene; Ester; Ether; Nitrile,Alkane; Arene; Ester; Ether; Haloalkane; Ketone,aligned_chunk_156.parquet,1476,209038,C19H15N3O2,CCOC(=O)c1cn(-c2cccc(-c3ccccc3C#N)c2)cn1
C19H15N3O2,0,72167,false negative,Alkane; Alkene; Arene,Alkene,aligned_chunk_52.parquet,1930,628022,C19H15N3O2,Cc1ccc2c(c1)C=Cc1ncccc1C2c1c[nH]c(=O)[nH]c1=O
C19H15N3O2,0,74254,mixed error,Alkane; Amide; Arene; Ketone,Alkane; Amide; Arene; Haloalkane; Imine,aligned_chunk_212.parquet,1290,413431,C19H15N3O2,O=C(CNC(=O)c1cnc(-c2ccccc2)nc1)c1ccccc1
C19H22N4OS,1,7009,false negative,Alcohol; Alkane; Amine; Arene; Phenol; Sulfide,Alcohol; Alkane; Amine; Arene; Phenol,aligned_chunk_85.parquet,146,742493,C19H22N4OS,CCN(CC)CCn1nc2c3c(c(N)ccc31)Sc1ccc(O)cc1-2
C18H15NO5,1,13543,mixed error,Alkane; Alkene; Arene; Ester; Ether; Ketone; Nitrile,Alkane; Amide; Arene; Ketone,aligned_chunk_35.parquet,1729,566416,C18H15NO5,CC(=O)/C(=C/c1cccc2c(=O)cc(C)oc12)C(=O)OCCC#N
C18H15NO5,0,26898,false negative,Alcohol; Alkane; Arene; Carboxylic acid; Ether; Ketone,Alcohol; Alkane; Arene; Carboxylic acid,aligned_chunk_54.parquet,1894,634484,C18H15NO5,CO[C@H](CC(=O)O)C(=O)c1ccc2nc(-c3ccccc3)oc2c1
C18H15NO5,0,29571,false negative,Alcohol; Alkane; Alkene; Amide; Arene; Carboxylic acid; Ester; Ether,Alcohol; Alkane; Alkene; Amide; Arene; Carboxylic acid,aligned_chunk_156.parquet,501,208063,C18H15NO5,CC(=O)Oc1ccc(C=CC(=O)Nc2ccc(C(=O)O)cc2)cc1
C18H15NO5,0,62867,mixed error,Alcohol; Alkane; Amide; Arene; Ether; Phenol,Alcohol; Amide; Arene; Haloalkane; Phenol,aligned_chunk_153.parquet,283,198164,C18H15NO5,COc1ccc(-c2oc3ccc(NC(C)=O)cc3c(=O)c2O)cc1
C16H25NO4,0,50173,correct,Alcohol; Alkane; Arene; Carbamate; Ether,Alcohol; Alkane; Arene; Carbamate; Ether,aligned_chunk_73.parquet,342,700696,C16H25NO4,C[C@@H](OC(C)(C)C)[C@@H](CO)NC(=O)OCc1ccccc1
C16H25NO4,1,56611,false negative,Alkane; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ether,aligned_chunk_67.parquet,1688,679429,C16H25NO4,CCOC(=O)C(Cc1ccc(OCC)c(N)c1)OC(C)C
C16H25NO4,0,62317,correct,Alcohol; Alkane; Arene; Carbamate; Ether,Alcohol; Alkane; Arene; Carbamate; Ether,aligned_chunk_179.parquet,970,290109,C16H25NO4,C[C@@H](OCc1ccccc1)[C@@H](CO)NC(=O)OC(C)(C)C
C16H25NO4,0,74562,correct,Alcohol; Alkane; Amide; Arene; Phenol,Alcohol; Alkane; Amide; Arene; Phenol,aligned_chunk_216.parquet,1830,426981,C16H25NO4,CCCCC(CC)CNC(=O)C(O)c1ccc(O)c(O)c1
C16H25NO4,0,75434,correct,Alkane; Amide; Arene; Ether,Alkane; Amide; Arene; Ether,aligned_chunk_69.parquet,2149,686376,C16H25NO4,COC(CN(C)C(=O)CCOCCc1ccccc1)OC
C27H32N2,1,12364,false positive,Alkane; Arene; Nitrile,Alkane; Arene; Ether; Haloalkane; Nitrile,aligned_chunk_61.parquet,1845,660281,C27H32N2,CCCCCCC1(CCCCCC)c2cc(C#N)ccc2-c2ccc(C#N)cc21
C19H23NO,0,10725,correct,Alkane; Amide; Arene,Alkane; Amide; Arene,aligned_chunk_119.parquet,2163,76787,C19H23NO,CC(C)Cc1cccc(C(=O)NCCc2ccccc2)c1
C19H23NO,0,11701,mixed error,Alkane; Alkene; Amine; Arene,Alkane; Amine; Arene; Imine,aligned_chunk_160.parquet,2431,226355,C19H23NO,C=C(C)Cc1c(C)c(-c2ccccc2)c(C)c(C)c1ON
C19H23NO,0,12306,correct,Alcohol; Alkane; Amine; Arene,Alcohol; Alkane; Amine; Arene,aligned_chunk_89.parquet,3118,758512,C19H23NO,Cc1ccc(C(O)(c2ccccc2)C2CCNCC2)cc1
C19H23NO,0,13369,correct,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Ether,aligned_chunk_114.parquet,1997,60458,C19H23NO,COc1cccc(C2CCCN(Cc3ccccc3)C2)c1
C19H23NO,0,13647,false positive,Alcohol; Alkane; Arene; Phenol,Alcohol; Alkane; Arene; Ether; Phenol,aligned_chunk_130.parquet,2228,119154,C19H23NO,Oc1c2c(nc3ccc(C4CCCCC4)cc13)CCCC2
C19H23NO,0,22231,false negative,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene,aligned_chunk_163.parquet,1192,234933,C19H23NO,NCC[C@]1(c2ccccc2)C[C@H]1COCc1ccccc1
C19H23NO,0,27158,correct,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Ether,aligned_chunk_182.parquet,2712,304808,C19H23NO,COc1ccc2c(c1)CCCC(NCc1ccccc1)C2
C19H23NO,0,37752,false positive,Aldehyde; Alkane; Arene,Aldehyde; Alkane; Amide; Arene,aligned_chunk_89.parquet,1424,756818,C19H23NO,CC1(C)CCC(C)(C)c2cc(-c3c[nH]c(C=O)c3)ccc21
C19H23NO,0,38519,false positive,Alcohol; Alkane; Amine; Arene,Alcohol; Alkane; Amine; Arene; Ether,aligned_chunk_71.parquet,4,693899,C19H23NO,C[C@H](N(Cc1ccccc1)Cc1ccccc1)C1(O)CC1
C19H23NO,0,43340,false negative,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene,aligned_chunk_152.parquet,1069,195756,C19H23NO,Cc1ccc(C(OC2CCNCC2)c2ccccc2)cc1
C19H23NO,0,46994,false positive,Alkane; Amine; Arene,Alkane; Alkene; Amine; Arene,aligned_chunk_230.parquet,2601,479616,C19H23NO,c1ccc2oc(CNC34CC5CC(CC(C5)C3)C4)cc2c1
C19H23NO,0,48300,mixed error,Alkane; Amine; Arene; Ether,Alkane; Amide; Amine; Arene; Haloalkane,aligned_chunk_79.parquet,961,720686,C19H23NO,c1ccc(CCOc2ccc(CCNC3CC3)cc2)cc1
C19H23NO,0,53367,correct,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Ether,aligned_chunk_188.parquet,729,322359,C19H23NO,Cc1cccc(OC2CCN(Cc3ccccc3)CC2)c1
C19H23NO,0,58938,correct,Alcohol; Alkane; Amine; Arene,Alcohol; Alkane; Amine; Arene,aligned_chunk_33.parquet,1427,559551,C19H23NO,CC1C(c2ccccc2)NC(c2ccccc2)C(C)C1O
C19H23NO,0,61570,correct,Alcohol; Alkane; Amine; Arene,Alcohol; Alkane; Amine; Arene,aligned_chunk_23.parquet,359,474078,C19H23NO,CN1CCCC(CO)(c2ccccc2)C1c1ccccc1
C19H23NO,0,65683,false positive,Alcohol; Alkane; Amine; Arene,Alcohol; Alkane; Amine; Arene; Ester; Ether,aligned_chunk_21.parquet,416,402780,C19H23NO,CN(C)C1CCc2ccccc2C(O)(c2ccccc2)C1
C19H23NO,1,65742,mixed error,Alcohol; Alkane; Amine; Arene,Alcohol; Alkane; Arene; Ester; Ether; Ketone; Phenol,aligned_chunk_67.parquet,1689,679430,C19H23NO,Cc1cccc(C(O)c2ccccc2N2CCCCC2)c1
C19H23NO,0,66571,mixed error,Alkane; Amine; Arene; Ketone,Alkane; Amine; Arene; Ether,aligned_chunk_24.parquet,537,509888,C19H23NO,CN(C)C(c1ccc2ccccc2c1)C1CCCCC1=O
C19H23NO,0,69712,mixed error,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Haloalkane,aligned_chunk_127.parquet,56,104001,C19H23NO,CCc1ccc(C2COc3c(C)c(C)c(N)c(C)c32)cc1
C19H23NO,0,71399,false positive,Alkane; Amide; Arene,Aldehyde; Alkane; Amide; Amine; Arene,aligned_chunk_220.parquet,2134,443480,C19H23NO,O=C(C1C2CC3CC(C2)CC1C3)N1CCc2ccccc21
C6H7ClN2O,1,8123,false negative,Alcohol; Alkane; Amine; Haloalkane,Alcohol; Amine; Haloalkane,aligned_chunk_39.parquet,1205,578839,C6H7ClN2O,Nc1c(CO)ccnc1Cl
C6H7ClN2O,0,9247,false negative,Alcohol; Alkane; Amine; Haloalkane,Alcohol; Alkane; Amine,aligned_chunk_6.parquet,3040,655036,C6H7ClN2O,Nc1cc(Cl)ncc1CO
C6H7ClN2O,0,16483,correct,Alkane; Ether; Haloalkane,Alkane; Ether; Haloalkane,aligned_chunk_243.parquet,2398,524707,C6H7ClN2O,COc1cc(C)c(Cl)nn1
C5H8ClNO,1,11797,mixed error,Acyl halide; Alkane; Alkene; Haloalkane,Alkane; Alkene; Ether,aligned_chunk_125.parquet,69,97466,C5H8ClNO,C=CCN(C)C(=O)Cl
C5H8ClNO,0,16142,false negative,Alkane; Haloalkane; Isocyanate,Alkane; Isocyanate,aligned_chunk_219.parquet,818,435694,C5H8ClNO,CCC(Cl)CN=C=O
C12H12N2O2,0,4397,correct,Alkane; Arene; Ester; Ether,Alkane; Arene; Ester; Ether,aligned_chunk_124.parquet,1524,95690,C12H12N2O2,COC(=O)c1[nH]c(-c2ccccc2)nc1C
C12H12N2O2,0,10611,correct,Alcohol; Alkane; Amine; Arene; Carboxylic acid,Alcohol; Alkane; Amine; Arene; Carboxylic acid,aligned_chunk_52.parquet,747,626839,C12H12N2O2,Nc1ccccc1Cn1cccc1C(=O)O
C12H12N2O2,0,14469,false positive,Aldehyde; Alkane; Arene; Ether,Aldehyde; Alkane; Arene; Ether; Haloalkane,aligned_chunk_29.parquet,1701,543522,C12H12N2O2,COc1ccc(Cn2ccc(C=O)n2)cc1
C12H12N2O2,0,15207,false positive,Alcohol; Alkane; Amide; Arene; Phenol,Alcohol; Alkane; Amide; Arene; Ether; Phenol,aligned_chunk_48.parquet,2719,612617,C12H12N2O2,CC(=O)Nc1ccc2nc(C)cc(O)c2c1
C12H12N2O2,0,21693,mixed error,Alcohol; Alkane; Amine; Arene; Carboxylic acid,Alcohol; Amine; Arene; Carboxylic acid; Sulfide,aligned_chunk_0.parquet,1446,1446,C12H12N2O2,O=C(O)[C@@H]1Cc2c([nH]c3ccccc23)CN1
C12H12N2O2,0,22480,false negative,Alcohol; Alkane; Arene; Phenol,Alcohol; Arene; Phenol,aligned_chunk_4.parquet,1904,582730,C12H12N2O2,CCn1nc(-c2cccc(O)c2)ccc1=O
C12H12N2O2,0,23563,correct,Alkane; Amide; Arene,Alkane; Amide; Arene,aligned_chunk_227.parquet,1946,466020,C12H12N2O2,O=C1CCC2N1CC(=O)N2c1ccccc1
C12H12N2O2,0,24764,false negative,Alkane; Amine; Arene; Ester; Ether,Alkane; Amine; Arene,aligned_chunk_84.parquet,436,739597,C12H12N2O2,CCOC(=O)c1ccc2nc(N)ccc2c1
C12H12N2O2,0,28065,correct,Alkane; Arene; Ester; Ether,Alkane; Arene; Ester; Ether,aligned_chunk_178.parquet,1991,287948,C12H12N2O2,COC(=O)Cn1nccc1-c1ccccc1
